,customer,response,coverage,education,effective_to_date,employment_status,gender,location_code,renew_offer_type,vehicle_size,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,day,month,year,claim_amount_bin,state_Arizona,state_California,state_Nevada,state_Oregon,state_Washington,marital_status_Divorced,marital_status_Married,marital_status_Single,policy_type_Corporate,policy_type_Personal,policy_type_Special,policy_number_L1,policy_number_L2,policy_number_L3,sales_channel_Agent,sales_channel_Branch,sales_channel_Call Center,sales_channel_Web,vehicle_class_Four-Door Car,vehicle_class_Luxury Car,vehicle_class_Luxury SUV,vehicle_class_SUV,vehicle_class_Sports Car,vehicle_class_Two-Door Car,coverage_ordinal,employment_status_ordinal,location_code_ordinal,vehicle_size_ordinal
8839,AE90216,Yes,Basic,Bachelor,2011-01-18,Employed,M,Suburban,Offer2,Medsize,4974.801539,75644,65,5,68,3,9,467.803638,18,1,2011,Q3,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0,2,1,1
8840,LJ20215,No,Extended,High School or Below,2011-01-23,Unemployed,F,Suburban,Offer1,Medsize,3435.649178,0,95,18,75,0,1,679.052398,23,1,2011,Upper Bound,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,1,0,1,1
8841,PF78020,No,Basic,College,2011-02-15,Employed,M,Suburban,Offer1,Small,5574.618901,20075,71,0,28,0,3,371.679189,15,2,2011,Q1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0,2,1,0
8842,IU71285,No,Extended,Bachelor,2011-01-16,Employed,F,Rural,Offer1,Large,6889.518761,33786,89,15,94,1,3,75.110004,16,1,2011,Lower Bound,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,1,2,0,2
8843,RM93459,Yes,Basic,College,2011-02-28,Unemployed,M,Suburban,Offer1,Medsize,17497.52201,0,73,9,94,0,2,350.4,28,2,2011,Q1,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,0,0,1,1
8844,XV53963,No,Extended,High School or Below,2011-01-10,Employed,M,Suburban,Offer2,Medsize,10986.22795,96721,138,4,50,1,7,662.4,10,1,2011,Upper Bound,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,1,2,1,1
8845,ZK71157,No,Basic,Bachelor,2011-02-27,Employed,F,Urban,Offer2,Medsize,5358.163394,40833,69,13,84,0,6,294.591676,27,2,2011,Q1,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0,2,2,1
8846,FS31523,No,Extended,High School or Below,2011-02-01,Unemployed,F,Suburban,Offer2,Small,8532.718297,0,122,32,6,2,7,585.6,1,2,2011,Upper Bound,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,1,0,1,0
8847,NH99355,No,Basic,High School or Below,2011-01-06,Unemployed,M,Suburban,Offer3,Medsize,4634.730197,0,62,29,59,0,3,297.6,6,1,2011,Q1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0,0,1,1
8848,EZ11341,No,Basic,College,2011-01-20,Employed,M,Rural,Offer3,Medsize,8080.948098,85210,68,34,9,0,2,32.714226,20,1,2011,Lower Bound,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0,2,0,1
8849,QE52050,Yes,Extended,Bachelor,2011-01-19,Unemployed,F,Suburban,Offer2,Small,5678.050167,0,76,8,44,0,3,364.8,19,1,2011,Q1,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,1,0,1,0
8850,YT92071,No,Basic,Master,2011-01-30,Employed,F,Suburban,Offer3,Medsize,5243.538258,44851,66,28,51,0,3,439.762045,30,1,2011,Q3,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,0,2,1,1
8852,HH49378,No,Basic,Master,2011-02-20,Employed,M,Rural,Offer2,Medsize,30859.36361,69872,111,35,10,2,2,218.395525,20,2,2011,Lower Bound,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0,2,0,1
8854,HZ39601,No,Extended,College,2011-02-21,Retired,F,Suburban,Offer2,Medsize,13447.37157,26708,122,10,24,0,2,585.6,21,2,2011,Upper Bound,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,1,1,1,1
8855,TV35668,Yes,Basic,College,2011-02-02,Medical Leave,F,Suburban,Offer2,Medsize,2722.210707,17576,71,29,70,0,1,398.502948,2,2,2011,Q3,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0,0,1,1
8856,BK83393,No,Basic,Bachelor,2011-02-11,Employed,F,Urban,Offer1,Medsize,32317.03275,55475,116,18,75,0,2,412.471,11,2,2011,Q3,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,0,2,2,1
8857,ZN98560,No,Basic,College,2011-02-12,Unemployed,M,Rural,Offer1,Medsize,7896.706446,0,111,22,21,0,8,190.120714,12,2,2011,Lower Bound,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0,0,0,1
8858,ZR81759,No,Basic,Master,2011-02-02,Employed,M,Urban,Offer3,Medsize,2820.741005,35855,70,13,51,0,1,278.208622,2,2,2011,Q1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0,2,2,1
8860,YN69214,No,Basic,Bachelor,2011-01-14,Unemployed,M,Suburban,Offer2,Medsize,7689.714281,0,73,3,73,0,2,617.705323,14,1,2011,Upper Bound,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,0,0,1,1
8861,ZI69514,No,Basic,College,2011-01-24,Employed,M,Rural,Offer3,Medsize,4821.213012,63391,64,28,48,4,3,119.587974,24,1,2011,Lower Bound,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,0,2,0,1
8862,NL33789,No,Basic,Bachelor,2011-01-20,Employed,F,Rural,Offer2,Medsize,4077.501164,53093,103,3,62,0,1,98.991733,20,1,2011,Lower Bound,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0,2,0,1
8863,LU53495,No,Basic,College,2011-01-03,Employed,M,Rural,Offer3,Medsize,2888.853662,65412,73,1,74,1,1,101.753098,3,1,2011,Lower Bound,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0,2,0,1
8864,HN89408,No,Premium,College,2011-01-12,Unemployed,M,Suburban,Offer1,Medsize,3653.12609,0,107,32,43,0,1,770.4,12,1,2011,Upper Bound,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,2,0,1,1
8866,VJ49806,No,Basic,College,2011-02-12,Unemployed,M,Suburban,Offer1,Medsize,13009.18057,0,61,2,81,0,2,380.069056,12,2,2011,Q1,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0,0,1,1
8867,GY40926,No,Basic,College,2011-01-26,Employed,M,Suburban,Offer2,Medsize,2612.528734,37073,66,16,35,0,1,316.8,26,1,2011,Q1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,0,2,1,1
8868,II32272,No,Extended,High School or Below,2011-02-17,Disabled,F,Suburban,Offer4,Medsize,25390.54546,19359,129,0,62,0,2,928.8,17,2,2011,Upper Bound,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1,0,1,1
8869,NG68910,No,Basic,High School or Below,2011-02-20,Employed,M,Suburban,Offer4,Medsize,8901.055724,46814,113,7,19,0,3,542.4,20,2,2011,Q3,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0,2,1,1
8870,XK43825,No,Basic,College,2011-02-25,Unemployed,M,Suburban,Offer3,Medsize,4704.176131,0,68,10,48,1,3,326.4,25,2,2011,Q1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,0,0,1,1
8871,LA29810,No,Extended,College,2011-02-23,Employed,F,Suburban,Offer2,Medsize,6240.903564,68332,79,23,21,3,8,379.2,23,2,2011,Q1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,1,2,1,1
8872,BU71528,No,Premium,College,2011-02-01,Disabled,M,Suburban,Offer2,Small,8053.268897,17301,105,1,11,0,5,638.543326,1,2,2011,Upper Bound,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,2,0,1,0
8873,OM73267,No,Basic,High School or Below,2011-01-11,Employed,F,Suburban,Offer1,Medsize,5229.445752,69545,65,17,97,0,8,312.0,11,1,2011,Q1,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0,2,1,1
8874,IW72280,No,Basic,Doctor,2011-02-14,Employed,F,Urban,Offer2,Medsize,5035.035257,37405,63,8,99,3,4,287.556107,14,2,2011,Q1,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0,2,2,1
8875,PH47195,No,Extended,Bachelor,2011-02-20,Employed,M,Rural,Offer1,Medsize,5492.388442,74271,136,1,79,0,1,174.327925,20,2,2011,Lower Bound,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1,2,0,1
8876,KU85991,Yes,Basic,High School or Below,2011-01-02,Employed,M,Suburban,Offer2,Small,2592.437797,72421,65,8,23,0,1,312.0,2,1,2011,Q1,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0,2,1,0
8877,LK49091,No,Extended,Bachelor,2011-02-02,Employed,F,Rural,Offer2,Large,3657.585449,62650,92,0,42,0,1,148.820742,2,2,2011,Lower Bound,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,1,2,0,2
8878,OK96130,No,Extended,High School or Below,2011-02-12,Employed,M,Suburban,Offer2,Medsize,5319.311913,37331,134,26,7,0,1,898.914194,12,2,2011,Upper Bound,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,1,2,1,1
8879,MN83273,Yes,Premium,High School or Below,2011-01-31,Employed,F,Suburban,Offer1,Medsize,41787.90343,46587,119,34,74,2,2,571.2,31,1,2011,Upper Bound,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,2,2,1,1
8880,NY89701,No,Extended,Bachelor,2011-02-05,Employed,F,Urban,Offer1,Large,5977.410465,25320,76,10,70,1,8,269.065636,5,2,2011,Lower Bound,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,1,2,2,2
8881,FL30667,No,Extended,College,2011-01-19,Employed,F,Suburban,Offer4,Small,9298.887011,22094,79,2,34,1,2,460.889274,19,1,2011,Q3,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,1,2,1,0
8882,AW27717,No,Extended,High School or Below,2011-01-08,Disabled,F,Rural,Offer1,Medsize,20531.64534,12503,92,4,31,0,2,120.69808,8,1,2011,Lower Bound,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,1,0,0,1
8883,OL28568,No,Premium,Bachelor,2011-02-07,Employed,M,Suburban,Offer3,Medsize,8725.292767,69772,112,17,38,0,9,537.6,7,2,2011,Q3,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,2,2,1,1
8884,EA52579,No,Basic,Bachelor,2011-02-26,Unemployed,F,Suburban,Offer3,Medsize,7687.296987,0,109,0,5,0,3,523.2,26,2,2011,Q3,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0,0,1,1
8885,WZ96432,No,Basic,Master,2011-02-19,Employed,F,Suburban,Offer1,Medsize,9150.137599,32370,115,2,77,0,4,552.0,19,2,2011,Upper Bound,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,0,2,1,1
8886,HC90344,No,Basic,Bachelor,2011-02-09,Unemployed,F,Suburban,Offer1,Medsize,20370.76787,0,73,0,21,1,2,525.6,9,2,2011,Q3,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0,0,1,1
8887,SG59507,No,Basic,College,2011-02-11,Employed,F,Rural,Offer2,Medsize,2775.671887,38222,71,6,8,0,1,166.78838,11,2,2011,Lower Bound,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0,2,0,1
8888,HE85298,No,Basic,High School or Below,2011-01-07,Employed,F,Rural,Offer2,Medsize,4384.348683,32272,110,6,5,0,1,6.342791,7,1,2011,Lower Bound,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,0,2,0,1
8889,CR83581,No,Basic,College,2011-02-05,Disabled,M,Suburban,Offer1,Small,7712.057483,27816,118,4,90,5,3,566.4,5,2,2011,Upper Bound,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0,0,1,0
8890,MB15338,No,Basic,College,2011-02-03,Employed,M,Rural,Offer2,Medsize,11472.23701,62134,73,13,14,0,2,25.333594,3,2,2011,Lower Bound,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0,2,0,1
8891,YR10848,Yes,Premium,Bachelor,2011-01-28,Employed,F,Suburban,Offer1,Medsize,4118.588554,69379,103,14,79,0,1,494.4,28,1,2011,Q3,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,2,2,1,1
8892,KA69047,No,Extended,Bachelor,2011-02-02,Employed,M,Rural,Offer2,Medsize,3450.073829,68082,88,24,53,0,1,39.579516,2,2,2011,Lower Bound,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,1,2,0,1
8893,XE72624,No,Basic,High School or Below,2011-02-15,Employed,F,Suburban,Offer4,Small,2536.885365,34653,64,18,72,0,1,307.2,15,2,2011,Q1,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0,2,1,0
8894,UN77671,No,Extended,College,2011-01-23,Employed,F,Rural,Offer3,Medsize,7330.190221,26906,92,17,12,0,3,106.528651,23,1,2011,Lower Bound,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,1,2,0,1
8895,RN72721,No,Basic,High School or Below,2011-01-21,Disabled,F,Suburban,Offer4,Medsize,8886.296424,20903,117,4,40,0,8,561.6,21,1,2011,Upper Bound,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0,0,1,1
8896,LO94085,No,Extended,College,2011-01-30,Employed,F,Rural,Offer4,Medsize,3193.156111,80580,81,11,22,2,1,41.694266,30,1,2011,Lower Bound,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,1,2,0,1
8897,JR89623,No,Basic,High School or Below,2011-02-21,Employed,F,Rural,Offer2,Medsize,2698.693364,76025,67,29,0,0,1,151.021648,21,2,2011,Lower Bound,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,0,2,0,1
8898,VF65535,No,Extended,College,2011-01-18,Employed,F,Urban,Offer3,Medsize,42937.34691,64937,122,27,43,0,2,328.82872,18,1,2011,Q1,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,1,2,2,1
8899,CF95802,No,Basic,College,2011-02-10,Unemployed,M,Suburban,Offer2,Small,8151.719109,0,114,9,27,0,5,820.8,10,2,2011,Upper Bound,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0,0,1,0
8900,XX88364,Yes,Basic,Bachelor,2011-02-18,Employed,M,Suburban,Offer1,Medsize,8622.835375,97361,73,6,85,0,2,350.4,18,2,2011,Q1,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,0,2,1,1
8901,CK15380,No,Basic,High School or Below,2011-02-12,Disabled,F,Urban,Offer3,Medsize,2784.911238,20814,72,16,57,0,1,288.594641,12,2,2011,Q1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0,0,2,1
8903,CC92362,No,Premium,Bachelor,2011-01-06,Disabled,M,Suburban,Offer2,Small,8936.370357,18141,116,2,87,0,3,722.404711,6,1,2011,Upper Bound,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,2,0,1,0
8904,JW21133,No,Extended,Bachelor,2011-02-10,Medical Leave,M,Suburban,Offer1,Small,6480.099944,18820,95,3,51,4,8,456.0,10,2,2011,Q3,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,1,0,1,0
8905,YP72749,No,Basic,Bachelor,2011-02-16,Employed,F,Urban,Offer1,Medsize,2449.789611,44662,63,3,51,1,1,165.098152,16,2,2011,Lower Bound,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0,2,2,1
8906,KW99972,No,Extended,High School or Below,2011-01-09,Employed,F,Urban,Offer1,Medsize,10524.71154,40332,132,10,59,2,5,463.604317,9,1,2011,Q3,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,1,2,2,1
8907,NW62233,No,Basic,Master,2011-01-28,Employed,M,Urban,Offer4,Medsize,5314.958536,66467,66,17,65,0,3,294.705573,28,1,2011,Q1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0,2,2,1
8908,HJ62427,No,Extended,College,2011-01-02,Employed,F,Rural,Offer1,Medsize,3522.480373,90804,87,1,95,0,1,169.386126,2,1,2011,Lower Bound,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,1,2,0,1
8909,TA31436,No,Basic,Bachelor,2011-01-09,Employed,F,Suburban,Offer1,Large,8132.702789,36737,102,13,20,0,8,512.861063,9,1,2011,Q3,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,0,2,1,2
8910,ZK67670,No,Extended,Master,2011-01-28,Employed,F,Urban,Offer3,Medsize,31758.35391,44207,99,23,57,0,2,407.638917,28,1,2011,Q3,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,1,2,2,1
8912,GY43856,Yes,Basic,College,2011-02-10,Employed,F,Rural,Offer2,Large,4349.30875,75648,108,28,10,0,1,112.660916,10,2,2011,Lower Bound,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,0,2,0,2
8913,BA87216,No,Extended,College,2011-01-20,Employed,M,Suburban,Offer4,Large,20878.41013,50555,88,9,45,0,2,422.4,20,1,2011,Q3,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,1,2,1,2
8914,OH83983,Yes,Extended,Doctor,2011-02-01,Employed,M,Suburban,Offer1,Medsize,3528.044252,31278,92,24,95,4,1,441.6,1,2,2011,Q3,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1,2,1,1
8915,ZU83252,No,Basic,Master,2011-02-09,Employed,F,Rural,Offer3,Medsize,8703.727127,61897,72,7,79,0,2,3.406136,9,2,2011,Lower Bound,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,0,2,0,1
8916,DN92191,No,Basic,Master,2011-02-08,Employed,M,Suburban,Offer4,Small,8383.677045,68717,70,4,33,0,2,810.907059,8,2,2011,Upper Bound,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,0,2,1,0
8917,XR74007,No,Extended,Bachelor,2011-01-31,Employed,F,Rural,Offer3,Medsize,3540.206231,62863,88,18,52,0,1,94.507735,31,1,2011,Lower Bound,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,1,2,0,1
8918,GB32334,No,Basic,College,2011-02-10,Employed,F,Urban,Offer2,Large,5379.482798,24702,68,13,63,0,8,214.91451,10,2,2011,Lower Bound,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,0,2,2,2
8919,QW59726,No,Basic,Master,2011-01-12,Employed,F,Suburban,Offer2,Medsize,2944.780529,87274,73,2,30,1,1,350.4,12,1,2011,Q1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0,2,1,1
8920,XO43812,No,Basic,Master,2011-02-22,Employed,M,Suburban,Offer4,Medsize,8028.179882,56482,199,4,75,0,1,955.2,22,2,2011,Upper Bound,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0,2,1,1
8921,UI75273,No,Extended,High School or Below,2011-01-27,Employed,F,Suburban,Offer2,Medsize,7522.068229,47727,94,25,33,0,3,451.2,27,1,2011,Q3,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,1,2,1,1
8922,MR76405,No,Extended,College,2011-02-26,Employed,F,Rural,Offer1,Medsize,9470.063102,46530,80,12,46,1,2,118.556928,26,2,2011,Lower Bound,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,1,2,0,1
8924,GH31245,No,Basic,High School or Below,2011-01-24,Employed,F,Urban,Offer3,Medsize,12694.88894,73274,105,6,90,0,2,284.211516,24,1,2011,Q1,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,0,2,2,1
8925,UW20734,No,Extended,College,2011-01-09,Employed,F,Rural,Offer2,Small,3590.693623,82918,89,28,50,0,1,29.828668,9,1,2011,Lower Bound,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1,2,0,0
8926,KK61203,No,Premium,High School or Below,2011-02-14,Medical Leave,M,Suburban,Offer1,Medsize,3934.099422,20920,103,25,88,0,1,494.4,14,2,2011,Q3,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,2,0,1,1
8927,UQ54273,Yes,Basic,College,2011-01-03,Retired,M,Suburban,Offer2,Medsize,11790.49617,25251,66,13,43,0,2,316.8,3,1,2011,Q1,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,0,1,1,1
8928,PV48046,No,Extended,Master,2011-02-19,Employed,M,Suburban,Offer1,Large,5267.760257,39722,133,9,62,0,1,638.4,19,2,2011,Upper Bound,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,1,2,1,2
8929,QW21219,Yes,Basic,High School or Below,2011-01-27,Unemployed,F,Suburban,Offer2,Medsize,16468.22079,0,63,4,52,0,2,685.12694,27,1,2011,Upper Bound,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0,0,1,1
8930,PR80703,No,Basic,Bachelor,2011-02-09,Employed,F,Rural,Offer1,Medsize,5745.95924,51335,71,17,88,0,9,171.685669,9,2,2011,Lower Bound,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,0,2,0,1
8931,OI44122,No,Basic,Bachelor,2011-02-14,Employed,M,Suburban,Offer1,Medsize,8845.185533,45600,113,6,96,0,3,617.936885,14,2,2011,Upper Bound,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0,2,1,1
8932,YM44855,No,Premium,Master,2011-02-14,Employed,F,Rural,Offer1,Small,6570.970605,52951,167,3,43,1,1,289.77269,14,2,2011,Q1,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,2,2,0,0
8933,CS35098,No,Extended,College,2011-01-11,Employed,M,Urban,Offer2,Medsize,10212.01913,93920,84,20,13,0,2,213.027868,11,1,2011,Lower Bound,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,1,2,2,1
8934,VV57998,No,Basic,Bachelor,2011-01-02,Unemployed,M,Suburban,Offer1,Medsize,2556.674379,0,71,17,22,0,1,340.8,2,1,2011,Q1,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0,0,1,1
8935,ZC17826,No,Basic,Bachelor,2011-01-04,Unemployed,M,Suburban,Offer1,Medsize,15552.39651,0,64,2,99,0,2,307.2,4,1,2011,Q1,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0,0,1,1
8936,WD85096,No,Basic,Master,2011-01-21,Disabled,F,Urban,Offer1,Medsize,4904.462754,27593,63,31,78,0,6,241.232198,21,1,2011,Lower Bound,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,0,0,2,1
8937,LZ57827,No,Basic,Bachelor,2011-01-12,Employed,M,Urban,Offer1,Medsize,13931.35067,37695,118,11,62,0,2,352.311743,12,1,2011,Q1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0,2,2,1
8938,CV70978,No,Basic,Bachelor,2011-02-01,Employed,M,Suburban,Offer4,Medsize,7756.437921,97592,65,10,7,0,2,312.0,1,2,2011,Q1,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0,2,1,1
8939,GQ42004,No,Basic,College,2011-02-02,Unemployed,M,Suburban,Offer2,Small,11232.9821,0,74,12,68,0,2,355.2,2,2,2011,Q1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0,0,1,0
8940,AV93209,No,Premium,High School or Below,2011-01-11,Employed,F,Suburban,Offer1,Medsize,12487.58095,31283,104,18,3,0,2,499.2,11,1,2011,Q3,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,2,2,1,1
8941,BV27017,No,Premium,College,2011-02-06,Unemployed,F,Suburban,Offer1,Medsize,17602.51146,0,161,1,68,1,2,772.8,6,2,2011,Upper Bound,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,2,0,1,1
8942,VU71619,No,Basic,Bachelor,2011-01-10,Employed,M,Urban,Offer3,Medsize,13277.08425,96402,110,29,41,0,2,379.897943,10,1,2011,Q1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,0,2,2,1
8944,DY27031,No,Basic,High School or Below,2011-01-28,Unemployed,M,Suburban,Offer1,Large,4448.564599,0,70,27,24,3,3,432.835989,28,1,2011,Q3,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0,0,1,2
